File line_2.dat has 594 lines
0.039734 9.544846 2.420965 0.003047 -0.543563
0.039734 9.544846 2.420965 0.003047 -1.522208
0.006119 9.559785 2.373287 0.008879 -0.066805
0.006119 9.559785 2.373287 0.008879 -3.447051
0.033066 9.539999 2.350914 0.005914 -0.451265
0.031378 9.548988 2.384316 0.022139 -0.850637
0.003557 9.571947 2.386854 0.054727 -1.008911
0.003557 9.571947 2.386854 0.054727 -3.422803
0.033837 9.541962 2.404928 0.084589 -4.165322
0.006677 9.497718 2.390999 0.056759 -1.195174
0.006677 9.497718 2.390999 0.056759 -2.006467
0.006677 9.497718 2.390999 0.056759 -2.587087
0.021448 9.512106 2.431468 0.038016 -1.050161
0.021448 9.512106 2.431468 0.038016 -3.966243
0.021448 9.512106 2.431468 0.038016 -5.488793
0.046385 9.467618 2.435325 0.004438 -0.767172
0.015131 9.477804 2.479087 0.000904 -0.076372
0.015131 9.477804 2.479087 0.000904 -0.427279
0.002357 9.471289 2.486879 0.014083 -0.080266
0.002357 9.471289 2.486879 0.014083 -2.724050
0.012895 9.471762 2.510134 0.035881 -0.706595
0.024808 9.441559 2.476072 0.005804 -0.278317
0.024808 9.441559 2.476072 0.005804 -3.958590
0.070612 9.414505 2.515639 0.004215 -1.662948
0.070612 9.414505 2.515639 0.004215 -2.906492
0.020777 9.372120 2.467522 0.027271 -0.685655
0.020777 9.372120 2.467522 0.027271 -3.702798
0.018750 9.401455 2.504673 0.060423 -1.861700
0.018750 9.401455 2.504673 0.060423 -5.210257
0.053839 9.353687 2.494627 0.064807 -4.180831
0.062907 9.346673 2.489148 0.054822 -4.116453
0.062907 9.346673 2.489148 0.054822 -11.252928
0.026294 9.355843 2.457717 0.023451 -0.734938
0.026294 9.355843 2.457717 0.023451 -1.815612
0.026294 9.355843 2.457717 0.023451 -3.142175
0.062836 9.357801 2.425862 0.043872 -3.381780
0.019722 9.316982 2.384255 0.070990 -2.443917
0.021913 9.291574 2.376394 0.037796 -1.058858
0.009797 9.299891 2.388238 0.024583 -0.351036
0.009797 9.299891 2.388238 0.024583 -1.546021
0.004151 9.253145 2.396744 0.045306 -0.726446
0.052065 9.271333 2.408833 0.002063 -0.870164
0.052065 9.271333 2.408833 0.002063 -2.650587
0.031157 9.224712 2.436652 0.020263 -0.785301
0.002767 9.185501 2.399841 0.038409 -0.503540
0.002767 9.185501 2.399841 0.038409 -2.369867
0.013952 9.192047 2.441645 0.073511 -2.271964
0.041547 9.195626 2.465773 0.029496 -1.498967
0.041547 9.195626 2.465773 0.029496 -5.494167
0.021869 9.188554 2.422384 0.071760 -2.603581
0.021869 9.188554 2.422384 0.071760 -6.884423
0.012136 9.144839 2.444755 0.088265 -2.993897
0.012136 9.144839 2.444755 0.088265 -6.820553
0.029850 9.138783 2.396559 0.136633 -8.231877
0.060387 9.183561 2.422701 0.098822 -7.528258
0.090019 9.182545 2.409247 0.084810 -9.077901
0.056339 9.146643 2.435743 0.133994 -10.759238
0.068653 9.118375 2.408832 0.098453 -8.293570
0.061064 9.097646 2.443164 0.049767 -3.648201
0.027415 9.099098 2.440217 0.057372 -2.135103
0.027415 9.099098 2.440217 0.057372 -9.828845
0.011147 9.064985 2.413004 0.028715 -0.471923
0.011147 9.064985 2.413004 0.028715 -2.431149
0.011147 9.064985 2.413004 0.028715 -3.558981
0.023747 9.082832 2.397762 0.003512 -0.220678
0.023747 9.082832 2.397762 0.003512 -0.458175
0.027387 9.126817 2.422958 0.030914 -1.009531
0.028441 9.158320 2.465437 0.048386 -1.752982
0.028441 9.158320 2.465437 0.048386 -6.013992
0.001645 9.146992 2.444528 0.018286 -0.117977
0.020586 9.160146 2.466915 0.025936 -0.642802
0.050937 9.124895 2.510494 0.007558 -1.016207
0.010606 9.171194 2.496561 0.006752 -0.089493
0.010606 9.171194 2.496561 0.006752 -1.527275
0.058648 9.198542 2.533175 0.006242 -1.250575
0.028824 9.215109 2.560744 0.045782 -1.653116
0.028824 9.215109 2.560744 0.045782 -8.123178
0.065948 9.260278 2.581413 0.042552 -3.496385
0.023370 9.305922 2.573703 0.026845 -0.748877
0.039376 9.332153 2.556464 0.000576 -0.474057
0.024374 9.326666 2.593972 0.018909 -0.556405
0.024374 9.326666 2.593972 0.018909 -2.619499
0.022505 9.362190 2.577098 0.052741 -1.681604
0.022505 9.362190 2.577098 0.052741 -3.373090
0.026445 9.346358 2.537749 0.014664 -0.501913
0.026445 9.346358 2.537749 0.014664 -3.516038
0.024447 9.343527 2.489170 0.041777 -1.302547
0.024447 9.343527 2.489170 0.041777 -2.225586
0.024447 9.343527 2.489170 0.041777 -5.215135
0.025513 9.294442 2.444126 0.009952 -0.373564
0.025513 9.294442 2.444126 0.009952 -1.599931
0.008098 9.330422 2.440315 0.052258 -1.081925
0.008098 9.330422 2.440315 0.052258 -3.517217
0.023174 9.328225 2.447513 0.067747 -2.455187
0.023174 9.328225 2.447513 0.067747 -4.903894
0.012803 9.279322 2.494195 0.028370 -0.503469
0.061712 9.299043 2.504381 0.017970 -1.885725
0.014528 9.306555 2.480591 0.030518 -0.602644
0.014528 9.306555 2.480591 0.030518 -2.545655
0.023301 9.308942 2.507736 0.056720 -1.901768
0.023301 9.308942 2.507736 0.056720 -4.305329
0.005769 9.343345 2.520365 0.068892 -1.655588
0.005885 9.386306 2.546066 0.039620 -0.615014
0.024841 9.341741 2.583071 0.026705 -0.789111
0.043936 9.305904 2.569210 0.002908 -0.651723
0.043936 9.305904 2.569210 0.002908 -1.867507
0.054871 9.271664 2.549903 0.016535 -1.514378
0.054871 9.271664 2.549903 0.016535 -2.520875
0.051513 9.316128 2.577417 0.011513 -1.179770
0.051513 9.316128 2.577417 0.011513 -3.037322
0.079396 9.353447 2.576144 0.016272 -2.718280
0.079396 9.353447 2.576144 0.016272 -6.174809
0.106793 9.389262 2.605998 0.014355 -4.359037
0.106793 9.389262 2.605998 0.014355 -6.106115
0.079601 9.421770 2.619012 0.048791 -4.895854
0.114572 9.399921 2.654632 0.007960 -4.459197
0.114572 9.399921 2.654632 0.007960 -5.277920
0.089677 9.419844 2.608599 0.048301 -5.654250
0.089677 9.419844 2.608599 0.048301 -9.105175
0.089677 9.419844 2.608599 0.048301 -9.669775
0.104310 9.375670 2.612199 0.035792 -5.829655
0.094432 9.373166 2.616680 0.028552 -4.492166
0.084891 9.342975 2.603280 0.013519 -2.876351
0.100422 9.305677 2.603011 0.026184 -4.760638
0.100422 9.305677 2.603011 0.026184 -7.992647
0.121247 9.308247 2.592610 0.036602 -7.400219
0.121247 9.308247 2.592610 0.036602 -10.186670
0.141098 9.316605 2.561351 0.017011 -7.424469
0.102718 9.293511 2.545317 0.048520 -6.793236
0.085142 9.336912 2.578285 0.022659 -3.451463
0.054041 9.364451 2.571935 0.001980 -0.932080
0.054041 9.364451 2.571935 0.001980 -5.468128
0.051760 9.377493 2.607139 0.017098 -1.408218
0.052502 9.335219 2.578484 0.004498 -0.964970
0.052502 9.335219 2.578484 0.004498 -1.199767
0.037100 9.336986 2.583908 0.017992 -0.901416
0.037100 9.336986 2.583908 0.017992 -5.091919
0.046667 9.304882 2.581804 0.030704 -1.777888
0.046667 9.304882 2.581804 0.030704 -4.109287
0.050433 9.264336 2.584081 0.004251 -0.888120
0.021674 9.223516 2.630569 0.027871 -0.729042
0.021674 9.223516 2.630569 0.027871 -1.510356
0.038172 9.210303 2.622687 0.026412 -1.238811
0.038172 9.210303 2.622687 0.026412 -3.113606
0.014977 9.221528 2.669236 0.034602 -0.730048
0.014977 9.221528 2.669236 0.034602 -2.814634
0.014977 9.221528 2.669236 0.034602 -3.085129
0.054020 9.232553 2.675450 0.002237 -0.939937
0.048538 9.270664 2.709830 0.005888 -0.879757
0.024588 9.299625 2.667899 0.015705 -0.482166
0.043212 9.333585 2.673720 0.025551 -1.404306
0.072099 9.350011 2.669771 0.011611 -2.081177
0.069554 9.309792 2.624341 0.016318 -2.190090
0.069554 9.309792 2.624341 0.016318 -4.754672
0.097170 9.288932 2.608928 0.022395 -4.245852
0.097170 9.288932 2.608928 0.022395 -4.541590
0.051504 9.282327 2.650311 0.025631 -1.767120
0.051504 9.282327 2.650311 0.025631 -5.630192
0.007117 9.274079 2.610506 0.012624 -0.115747
0.007117 9.274079 2.610506 0.012624 -2.089048
0.046712 9.232386 2.585218 0.025856 -1.564045
0.046712 9.232386 2.585218 0.025856 -4.707871
0.035347 9.276531 2.624449 0.058939 -2.640311
0.032605 9.280847 2.658987 0.017391 -0.742372
0.032605 9.280847 2.658987 0.017391 -2.105367
0.068723 9.265666 2.639899 0.010061 -1.843472
0.089286 9.302864 2.599067 0.003769 -2.571788
0.071329 9.307580 2.549670 0.020190 -2.487543
0.078888 9.265972 2.564769 0.004542 -2.067285
0.058168 9.243957 2.515877 0.006706 -1.249969
0.011038 9.220951 2.520077 0.020972 -0.304308
0.011038 9.220951 2.520077 0.020972 -1.956175
0.037377 9.198496 2.491457 0.003416 -0.494209
0.004215 9.214037 2.452965 0.024929 -0.252274
0.003447 9.169174 2.460259 0.007164 -0.033445
0.003447 9.169174 2.460259 0.007164 -1.414252
0.015840 9.203745 2.455992 0.054174 -1.455854
0.030077 9.224752 2.467266 0.046355 -1.735048
0.009069 9.241354 2.501103 0.049300 -1.011864
0.007964 9.216571 2.456310 0.068417 -1.732705
0.007964 9.216571 2.456310 0.068417 -7.092488
0.022449 9.213442 2.473674 0.022555 -0.601541
0.022449 9.213442 2.473674 0.022555 -3.225907
0.041757 9.169894 2.436750 0.010383 -0.807425
0.019148 9.212035 2.420038 0.033825 -0.833406
0.019148 9.212035 2.420038 0.033825 -3.499550
0.025284 9.245553 2.455905 0.032608 -0.995383
0.025284 9.245553 2.455905 0.032608 -3.634357
0.054828 9.245772 2.438934 0.046200 -3.031370
0.054828 9.245772 2.438934 0.046200 -4.198547
0.028785 9.257788 2.391107 0.052837 -1.978617
0.028785 9.257788 2.391107 0.052837 -5.316402
0.024981 9.266234 2.438292 0.004462 -0.257464
0.051464 9.292336 2.440186 0.021703 -1.589937
0.051464 9.292336 2.440186 0.021703 -3.585886
0.052240 9.330039 2.395444 0.039669 -2.508848
0.077814 9.377623 2.426874 0.032617 -3.621881
0.057516 9.395556 2.438208 0.015507 -1.583716
0.057516 9.395556 2.438208 0.015507 -4.298157
0.023846 9.399655 2.410572 0.046993 -1.490384
0.026585 9.428814 2.404867 0.017766 -0.584194
0.031352 9.471857 2.451797 0.014291 -0.618715
0.031352 9.471857 2.451797 0.014291 -3.641041
0.023325 9.501796 2.467110 0.001703 -0.186053
0.023325 9.501796 2.467110 0.001703 -1.792684
0.067674 9.505017 2.504604 0.019063 -2.234421
0.067674 9.505017 2.504604 0.019063 -4.941415
0.046336 9.515264 2.519608 0.032268 -1.835005
0.051257 9.466904 2.541444 0.023708 -1.669067
0.023575 9.450976 2.580827 0.037244 -1.098583
0.023575 9.450976 2.580827 0.037244 -1.822547
0.050570 9.402856 2.599136 0.026077 -1.744812
0.032499 9.395222 2.637984 0.022108 -0.885622
0.032499 9.395222 2.637984 0.022108 -2.436738
0.065177 9.406935 2.610788 0.030912 -2.742243
0.065177 9.406935 2.610788 0.030912 -7.455553
0.031922 9.387766 2.603553 0.076955 -3.520694
0.031922 9.387766 2.603553 0.076955 -6.178761
0.004980 9.350194 2.644250 0.085300 -2.420675
0.000020 9.351153 2.642595 0.041376 -0.508960
0.000020 9.351153 2.642595 0.041376 -2.240984
0.000694 9.382356 2.652445 0.030988 -0.298117
0.005032 9.417716 2.640063 0.005184 -0.030998
0.005032 9.417716 2.640063 0.005184 -1.532619
0.013115 9.413348 2.673901 0.030696 -0.570073
0.013115 9.413348 2.673901 0.030696 -2.079120
0.010672 9.422734 2.632346 0.031764 -0.534856
0.052456 9.471378 2.644222 0.028623 -1.952428
0.052456 9.471378 2.644222 0.028623 -7.730838
0.100297 9.424626 2.659690 0.018810 -4.213408
0.088023 9.440419 2.686729 0.009636 -2.832567
0.088023 9.440419 2.686729 0.009636 -6.591272
0.088023 9.440419 2.686729 0.009636 -6.861430
0.069226 9.405222 2.728570 0.026206 -2.704865
0.069226 9.405222 2.728570 0.026206 -5.337179
0.065001 9.446883 2.718506 0.030691 -2.719591
0.065001 9.446883 2.718506 0.030691 -7.438549
0.113661 9.410252 2.697867 0.038368 -6.864470
0.092351 9.396360 2.653925 0.063779 -7.239916
0.095389 9.395602 2.673533 0.037283 -5.227747
0.095389 9.395602 2.673533 0.037283 -5.643252
0.095389 9.395602 2.673533 0.037283 -8.304100
0.085952 9.358715 2.683984 0.023883 -3.582918
0.071069 9.351304 2.676214 0.053077 -4.577462
0.071069 9.351304 2.676214 0.053077 -6.236080
0.108697 9.381112 2.711396 0.037266 -6.327658
0.110278 9.379132 2.690651 0.031842 -5.998876
0.109147 9.370521 2.724652 0.001918 -3.663605
0.109147 9.370521 2.724652 0.001918 -8.808374
0.110119 9.338849 2.746819 0.046434 -7.279074
0.110119 9.338849 2.746819 0.046434 -12.407993
0.116785 9.338643 2.710927 0.073771 -10.784530
0.116785 9.338643 2.710927 0.073771 -13.521143
0.116785 9.338643 2.710927 0.073771 -16.851327
0.109632 9.305453 2.729996 0.057255 -8.271859
0.109632 9.305453 2.729996 0.057255 -9.753716
0.109632 9.305453 2.729996 0.057255 -11.365971
0.109632 9.305453 2.729996 0.057255 -15.279069
0.119288 9.312259 2.734691 0.088499 -12.823200
0.119288 9.312259 2.734691 0.088499 -17.345060
0.083156 9.310379 2.772663 0.063608 -6.397240
0.104820 9.307217 2.757418 0.035018 -5.807788
0.104820 9.307217 2.757418 0.035018 -6.906688
0.082612 9.333183 2.710614 0.065502 -6.515461
0.119061 9.368048 2.720718 0.035945 -7.136000
0.119061 9.368048 2.720718 0.035945 -16.073454
0.124521 9.332305 2.675527 0.080112 -12.436823
0.124521 9.332305 2.675527 0.080112 -15.662424
0.157109 9.296379 2.647869 0.033343 -10.772754
0.157109 9.296379 2.647869 0.033343 -13.592334
0.157109 9.296379 2.647869 0.033343 -14.498228
0.157109 9.296379 2.647869 0.033343 -15.852178
0.135469 9.265926 2.654727 0.068067 -12.303783
0.140411 9.216807 2.660207 0.063363 -12.332554
0.094103 9.247688 2.684256 0.059532 -7.010335
0.050093 9.285966 2.678138 0.027980 -1.810304
0.036751 9.285391 2.645565 0.021742 -1.016175
0.036751 9.285391 2.645565 0.021742 -3.420084
0.022754 9.294283 2.632902 0.030602 -0.845520
0.022754 9.294283 2.632902 0.030602 -2.705863
0.011800 9.297222 2.631535 0.072475 -2.109368
0.011800 9.297222 2.631535 0.072475 -6.097406
0.022464 9.322377 2.619396 0.076640 -2.916989
0.027461 9.326064 2.646689 0.074603 -3.093866
0.037860 9.327322 2.696159 0.076513 -3.885131
0.037860 9.327322 2.696159 0.076513 -7.503565
0.028336 9.347841 2.648225 0.116776 -6.254086
0.028336 9.347841 2.648225 0.116776 -8.534166
0.030885 9.313134 2.622813 0.095632 -4.753948
0.030885 9.313134 2.622813 0.095632 -9.475573
0.008257 9.314963 2.589237 0.097941 -3.349588
0.008257 9.314963 2.589237 0.097941 -5.208951
0.005093 9.293231 2.578205 0.106822 -3.719918
0.005093 9.293231 2.578205 0.106822 -6.205190
0.049240 9.322733 2.588544 0.091193 -5.857216
0.049240 9.322733 2.588544 0.091193 -7.997326
0.040643 9.300382 2.562899 0.042579 -2.056982
0.040643 9.300382 2.562899 0.042579 -2.647207
0.049997 9.338813 2.561288 0.033479 -2.069568
0.048910 9.365795 2.531052 0.015113 -1.217366
0.048910 9.365795 2.531052 0.015113 -2.860282
0.052859 9.410925 2.508738 0.023490 -1.731266
0.062923 9.422445 2.532486 0.001019 -1.214314
0.062923 9.422445 2.532486 0.001019 -2.476268
0.062923 9.422445 2.532486 0.001019 -3.697828
0.069760 9.413276 2.500484 0.030621 -2.992659
0.101403 9.423858 2.494708 0.017469 -4.196773
0.055142 9.418960 2.540577 0.056014 -3.669642
0.006991 9.416526 2.580403 0.055588 -1.163069
0.006991 9.416526 2.580403 0.055588 -2.655114
0.007116 9.462853 2.629879 0.051588 -1.023522
0.011055 9.433512 2.663215 0.012624 -0.166522
0.011055 9.433512 2.663215 0.012624 -1.697325
0.023504 9.396221 2.684091 0.061216 -2.131701
0.070801 9.420727 2.687858 0.016860 -2.282255
0.040507 9.409479 2.732718 0.050779 -2.474938
0.040507 9.409479 2.732718 0.050779 -2.652121
0.040507 9.409479 2.732718 0.050779 -7.906016
0.000305 9.382495 2.734497 0.063406 -1.205579
0.024447 9.417672 2.778728 0.031849 -0.941268
0.024447 9.417672 2.778728 0.031849 -4.089791
0.055202 9.372645 2.824226 0.022064 -1.773081
0.055202 9.372645 2.824226 0.022064 -2.307309
0.051803 9.414586 2.836445 0.017432 -1.423672
0.051803 9.414586 2.836445 0.017432 -4.148570
0.056155 9.413214 2.857295 0.022438 -1.834523
0.052297 9.446538 2.838178 0.018473 -1.487496
0.035910 9.405748 2.886154 0.032816 -1.402810
0.035910 9.405748 2.886154 0.032816 -2.238588
0.035910 9.405748 2.886154 0.032816 -3.333576
0.009142 9.360486 2.898792 0.056537 -1.281169
0.047604 9.355639 2.944596 0.018593 -1.301441
0.047604 9.355639 2.944596 0.018593 -6.329037
0.023027 9.352635 2.955012 0.066655 -2.388725
0.049210 9.365810 2.958526 0.027187 -1.733442
0.049210 9.365810 2.958526 0.027187 -3.857375
0.049210 9.365810 2.958526 0.027187 -7.171042
0.018679 9.324910 2.995289 0.001350 -0.119143
0.018679 9.324910 2.995289 0.001350 -2.368185
0.043196 9.367958 3.018821 0.030090 -1.595153
0.009487 9.318793 3.049871 0.066185 -1.700715
0.009487 9.318793 3.049871 0.066185 -5.599954
0.010274 9.328517 3.042596 0.031239 -0.511840
0.010274 9.328517 3.042596 0.031239 -1.953983
0.060014 9.301310 3.037622 0.028273 -2.315005
0.060014 9.301310 3.037622 0.028273 -3.046000
0.060014 9.301310 3.037622 0.028273 -4.324803
0.033680 9.288234 3.006817 0.050849 -2.122150
0.006228 9.334767 3.032501 0.079598 -2.187720
0.006228 9.334767 3.032501 0.079598 -8.231601
0.031623 9.358811 3.067182 0.099843 -5.133157
0.031623 9.358811 3.067182 0.099843 -6.276429
0.062462 9.341058 3.114762 0.059710 -4.432957
0.062462 9.341058 3.114762 0.059710 -7.180493
0.062462 9.341058 3.114762 0.059710 -7.440549
0.062462 9.341058 3.114762 0.059710 -9.308016
0.091191 9.368888 3.146609 0.090209 -9.773043
0.097005 9.385409 3.159338 0.082588 -9.579337
0.071736 9.363326 3.147248 0.080482 -6.881520
0.063653 9.391971 3.165741 0.060988 -4.613968
0.063653 9.391971 3.165741 0.060988 -6.197813
0.074420 9.399644 3.135849 0.011250 -2.179816
0.072685 9.388764 3.133488 0.026329 -2.911685
0.072685 9.388764 3.133488 0.026329 -7.723416
0.081658 9.353111 3.158869 0.040648 -4.442768
0.039040 9.351330 3.112688 0.018706 -0.990364
0.053944 9.302576 3.098736 0.013100 -1.334967
0.053944 9.302576 3.098736 0.013100 -2.497149
0.053944 9.302576 3.098736 0.013100 -5.429568
0.008557 9.263188 3.075622 0.044662 -0.841190
0.008557 9.263188 3.075622 0.044662 -3.719582
0.000878 9.251917 3.079216 0.024357 -0.189138
0.000878 9.251917 3.079216 0.024357 -1.395640
0.000878 9.251917 3.079216 0.024357 -1.701479
0.040600 9.254915 3.090575 0.030290 -1.492545
0.021787 9.248672 3.131069 0.028946 -0.764407
0.001044 9.208924 3.118173 0.050401 -0.786034
0.037996 9.175780 3.126533 0.037789 -1.705791
0.037996 9.175780 3.126533 0.037789 -5.226078
0.037996 9.175780 3.126533 0.037789 -5.999670
0.021001 9.158222 3.101545 0.075136 -2.744948
0.021001 9.158222 3.101545 0.075136 -5.391771
0.012892 9.140542 3.056608 0.032441 -0.610349
0.023042 9.117837 3.037960 0.025757 -0.707248
0.002525 9.086729 3.048695 0.021815 -0.175955
0.002525 9.086729 3.048695 0.021815 -1.662114
0.048461 9.130082 3.022412 0.050893 -2.931802
0.039079 9.173843 2.977788 0.018883 -0.997814
0.039079 9.173843 2.977788 0.018883 -1.617302
0.039079 9.173843 2.977788 0.018883 -4.748108
0.027911 9.161352 2.966535 0.051270 -1.862084
0.027911 9.161352 2.966535 0.051270 -4.374249
0.059607 9.136183 3.011928 0.026270 -2.190375
0.059607 9.136183 3.011928 0.026270 -3.604815
0.061716 9.150422 2.970871 0.045310 -3.402000
0.061716 9.150422 2.970871 0.045310 -4.350057
0.080135 9.163513 2.930358 0.023996 -3.220463
0.080135 9.163513 2.930358 0.023996 -4.443875
0.125733 9.130062 2.895395 0.000521 -4.734213
0.096522 9.162918 2.877610 0.016334 -3.782734
0.096522 9.162918 2.877610 0.016334 -4.400708
0.096522 9.162918 2.877610 0.016334 -8.237218
0.067552 9.125766 2.898014 0.063471 -5.098670
0.067552 9.125766 2.898014 0.063471 -14.119114
0.072873 9.114861 2.925075 0.096251 -8.495093
0.031739 9.103156 2.880513 0.057098 -2.343944
0.042231 9.096292 2.854130 0.022241 -1.234525
0.010353 9.106443 2.841842 0.019819 -0.270375
0.010353 9.106443 2.841842 0.019819 -1.049110
0.010353 9.106443 2.841842 0.019819 -1.808376
0.010353 9.106443 2.841842 0.019819 -3.638511
0.039030 9.145130 2.807929 0.000123 -0.455272
0.039030 9.145130 2.807929 0.000123 -2.136095
0.079460 9.133386 2.856986 0.018931 -2.875210
0.058148 9.131176 2.848995 0.035311 -2.594165
0.058148 9.131176 2.848995 0.035311 -5.125153
0.058148 9.131176 2.848995 0.035311 -7.422050
0.041537 9.085914 2.866195 0.017462 -1.033822
0.041537 9.085914 2.866195 0.017462 -1.364006
0.041537 9.085914 2.866195 0.017462 -2.350022
0.055449 9.110856 2.820963 0.005305 -1.096223
0.055449 9.110856 2.820963 0.005305 -2.997211
0.070796 9.099941 2.790226 0.023797 -2.657536
0.070796 9.099941 2.790226 0.023797 -6.732946
0.097641 9.095482 2.760046 0.014788 -3.754170
0.073680 9.065161 2.795870 0.026312 -2.969497
0.096085 9.075363 2.776906 0.032007 -4.873025
0.096085 9.075363 2.776906 0.032007 -9.196780
0.096085 9.075363 2.776906 0.032007 -11.489120
0.077195 9.060184 2.798752 0.056169 -5.282451
0.062067 9.040043 2.843428 0.069597 -5.148619
0.063385 8.999611 2.834064 0.087410 -6.753474
0.021018 8.983262 2.880803 0.049224 -1.465369
0.027087 8.957417 2.836116 0.039187 -1.304495
0.027087 8.957417 2.836116 0.039187 -2.067134
0.027087 8.957417 2.836116 0.039187 -3.729360
0.034235 8.933352 2.843632 0.070605 -3.264440
0.034235 8.933352 2.843632 0.070605 -11.523042
0.011417 8.976455 2.804474 0.046167 -0.984828
0.011417 8.976455 2.804474 0.046167 -1.781638
